ID,KOR,ENG,JPN,TAI,KOR,ENG,JPN,TAI
DESC_3156,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3157,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3158,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3159,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3160,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3161,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3162,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3163,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3164,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3165,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3166,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3167,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3168,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3169,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3170,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3171,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3172,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3173,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3174,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3175,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3176,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3177,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3178,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3179,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3180,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3181,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3182,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3183,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3184,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3185,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3186,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3187,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3188,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3189,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3190,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3191,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3192,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3193,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3194,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3195,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3196,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3197,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3198,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3199,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3200,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3201,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3202,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3203,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3204,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3205,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3206,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3207,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3208,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3209,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3210,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3211,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3212,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3213,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3214,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3215,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3216,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3217,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3218,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3219,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3220,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3221,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3222,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3223,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3224,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3225,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3226,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3227,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3228,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3229,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3230,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3231,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3232,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3233,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3234,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3235,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3236,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3237,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3238,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3239,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3240,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3241,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3242,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3243,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3244,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3245,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3246,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3247,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3248,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3249,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3250,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3251,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3252,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3253,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3254,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3255,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3256,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3257,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3258,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3259,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3260,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3261,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3262,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3263,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3264,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3265,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3266,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3267,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3268,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3269,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3270,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3271,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3272,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3273,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3274,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3275,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3276,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3277,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3278,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3279,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3280,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3281,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3282,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3283,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3284,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3285,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3286,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3287,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3288,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3289,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3290,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3291,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3292,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3293,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3294,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3295,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3296,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3297,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3298,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3299,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3300,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3301,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3302,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3303,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3304,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3305,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3306,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3307,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3308,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3309,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3310,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3311,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3312,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3313,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3314,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3315,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3316,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3317,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3318,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3319,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3320,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3321,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3322,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3323,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3324,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3325,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3326,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3327,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3328,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3329,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3330,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3331,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3332,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3333,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3334,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3335,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3336,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3337,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3338,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3339,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3340,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3341,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3342,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3343,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3344,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3345,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3346,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3347,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3348,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3349,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3350,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3351,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3352,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3353,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3354,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3355,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3356,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3357,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3358,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3359,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3360,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3361,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3362,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3363,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3364,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3365,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3366,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3367,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3368,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3369,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3370,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3371,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3372,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3373,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3374,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3375,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3376,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3377,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3378,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3379,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3380,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3381,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3382,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3383,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3384,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3385,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3386,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3387,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3388,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3389,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3390,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3391,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3392,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3393,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3394,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3395,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3396,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3397,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3398,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3399,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3400,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3401,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3402,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3403,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3404,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3405,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_3406,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
